0,200000
1014,200000
1014,250000
0,250000
1014,200052
2037,200052
2037,200596
1014,200596
2145,200052
2197,200052
2197,200399
2145,200399
2305,200052
2357,200052
2357,200399
2305,200399
2465,200052
2517,200052
2517,200399
2465,200399
2625,200052
2677,200052
2677,200399
2625,200399
2785,200052
2837,200052
2837,200399
2785,200399
2945,200052
2997,200052
2997,200399
2945,200399
3105,200052
3157,200052
3157,200399
3105,200399
3745,200052
3797,200052
3797,200500
3745,200500
3905,200052
3957,200052
3957,200399
3905,200399
4065,200052
4117,200052
4117,200399
4065,200399
4225,200052
4277,200052
4277,200399
4225,200399
4385,200052
4437,200052
4437,200399
4385,200399
4545,200052
4597,200052
4597,200399
4545,200399
4705,200052
4757,200052
4757,200399
4705,200399
4865,200052
5197,200052
5197,200132
4865,200132
4865,200132
5117,200132
5117,200399
4865,200399
2037,200399
3157,200399
3157,200596
2037,200596
3797,200399
5117,200399
5117,200500
3797,200500
3157,200500
5117,200500
5117,200596
3157,200596
5117,200516
5197,200516
5197,200596
5117,200596
1014,200692
2319,200692
2319,200889
1014,200889
4582,200692
5197,200692
5197,200772
4582,200772
4582,200772
5117,200772
5117,200852
4582,200852
2319,200852
3371,200852
3371,200889
2319,200889
3531,200852
5117,200852
5117,200889
3531,200889
1014,200889
2037,200889
2037,201236
1014,201236
2145,200889
2197,200889
2197,201236
2145,201236
2305,200889
2357,200889
2357,201236
2305,201236
2465,200889
2517,200889
2517,201236
2465,201236
2625,200889
2677,200889
2677,201236
2625,201236
2785,200889
2837,200889
2837,201236
2785,201236
2945,200889
2997,200889
2997,201236
2945,201236
3105,200889
3157,200889
3157,201236
3105,201236
3265,200889
3371,200889
3371,201652
3265,201652
3531,200889
3637,200889
3637,201612
3531,201612
3745,200889
3797,200889
3797,201236
3745,201236
3905,200889
3957,200889
3957,201236
3905,201236
4065,200889
4117,200889
4117,201236
4065,201236
4225,200889
4277,200889
4277,201236
4225,201236
4385,200889
4437,200889
4437,201236
4385,201236
4545,200889
4597,200889
4597,201236
4545,201236
4705,200889
4757,200889
4757,201236
4705,201236
4865,200889
5117,200889
5117,201236
4865,201236
5117,201156
5197,201156
5197,201236
5117,201236
1014,201332
2037,201332
2037,201876
1014,201876
2145,201332
2197,201332
2197,201679
2145,201679
2305,201332
2357,201332
2357,201679
