0,200000
0,250000
1997,250000
1997,249972
1014,249972
1014,249876
1997,249876
1997,249796
1917,249796
1917,249412
1997,249412
1997,249332
1014,249332
1014,249236
2340,249236
2340,249084
2317,249084
2317,248844
2334,248844
2334,248692
1014,248692
1014,248596
1997,248596
1997,248516
1917,248516
1917,248132
1997,248132
1997,248052
1014,248052
1014,247956
1997,247956
1997,247876
1917,247876
1917,247492
1997,247492
1997,247412
1014,247412
1014,247316
1997,247316
1997,247236
1917,247236
1917,246852
1997,246852
1997,246772
1014,246772
1014,246676
1997,246676
1997,246596
1917,246596
1917,246212
1997,246212
1997,246132
1014,246132
1014,246036
1997,246036
1997,245956
1917,245956
1917,245572
1997,245572
1997,245492
1014,245492
1014,245396
1997,245396
1997,245316
1917,245316
1917,244932
1997,244932
1997,244852
1014,244852
1014,244756
1997,244756
1997,244676
1917,244676
1917,244292
1997,244292
1997,244212
1014,244212
1014,244116
1997,244116
1997,244036
1917,244036
1917,243652
1997,243652
1997,243572
1014,243572
1014,243476
1997,243476
1997,243396
1917,243396
1917,243012
1997,243012
1997,242932
1014,242932
1014,242836
5197,242836
5197,242756
5117,242756
5117,242372
5197,242372
5197,242292
4865,242292
4865,242639
4757,242639
4757,242292
4705,242292
4705,242639
4597,242639
4597,242292
4545,242292
4545,242639
4437,242639
4437,242292
4385,242292
4385,242639
4277,242639
4277,242292
4225,242292
4225,242639
4117,242639
4117,242292
4065,242292
4065,242639
3957,242639
3957,242292
3905,242292
3905,242639
3797,242639
3797,242292
3745,242292
3745,242740
3157,242740
3157,242292
3105,242292
3105,242639
2997,242639
2997,242292
2945,242292
2945,242639
2837,242639
2837,242292
2785,242292
2785,242639
2677,242639
2677,242292
2625,242292
2625,242639
2517,242639
2517,242292
2465,242292
2465,242639
2357,242639
2357,242292
2305,242292
2305,242639
2197,242639
2197,242292
2145,242292
2145,242639
2037,242639
2037,242292
1014,242292
1014,242196
2037,242196
2037,241849
2145,241849
2145,242196
2197,242196
2197,241849
2305,241849
2305,242196
2357,242196
2357,241849
2465,241849
2465,242196
2517,242196
2517,241849
2625,241849
2625,242196
2677,242196
2677,241849
2785,241849
2785,242196
2837,242196
2837,241849
2945,241849
2945,242196
2997,242196
2997,241849
3105,241849
3105,242196
3157,242196
3157,241849
3265,241849
3265,242612
3637,242612
3637,241849
3745,241849
3745,242196
3797,242196
3797,241849
3905,241849
3905,242196
3957,242196
3957,241849
4065,241849
4065,242196
4117,242196
4117,241849
4225,241849
4225,242196
4277,242196
4277,241849
4385,241849
4385,242196
4437,242196
4437,241849
4545,241849
4545,242196
4597,242196
4597,241849
4705,241849
4705,242196
4757,242196
4757,241849
4865,241849
4865,242196
5197,242196
5197,242116
5117,242116
5117,241732
5197,241732
5197,241652
4582,241652
4582,241812
3531,241812
3531,242572
3371,242572
3371,241812
2319,241812
2319,241652
1014,241652
1014,241556
1997,241556
1997,241476
1917,241476
1917,241092
1997,241092
1997,241012
1014,241012
1014,240916
1997,240916
1997,240836
1917,240836
1917,240452
1997,240452
1997,240372
1014,240372
1014,240276
1997,240276
1997,240196
1917,240196
1917,239812
1997,239812
1997,239732
1014,239732
1014,239636
1997,239636
1997,239556
1917,239556
1917,239172
1997,239172
1997,239092
1014,239092
1014,238996
1997,238996
1997,238916
1917,238916
1917,238532
1997,238532
1997,238452
1014,238452
1014,238356
1997,238356
1997,238276
1917,238276
1917,237892
1997,237892
1997,237812
1014,237812
1014,237716
5197,237716
5197,237636
5117,237636
5117,237252
5197,237252
5197,237172
4865,237172
4865,237519
4757,237519
4757,237172
4705,237172
4705,237519
4597,237519
4597,237172
4545,237172
4545,237519
4437,237519
4437,237172
4385,237172
4385,237519
4277,237519
4277,237172
4225,237172
4225,237519
4117,237519
4117,237172
4065,237172
4065,237519
3957,237519
3957,237172
3905,237172
3905,237519
3797,237519
3797,237172
3745,237172
3745,237620
3157,237620
3157,237172
3105,237172
3105,237519
2997,237519
2997,237172
2945,237172
2945,237519
2837,237519
2837,237172
2785,237172
2785,237519
2677,237519
2677,237172
2625,237172
2625,237519
2517,237519
2517,237172
2465,237172
2465,237519
2357,237519
2357,237172
2305,237172
2305,237519
2197,237519
2197,237172
2145,237172
2145,237519
2037,237519
2037,237172
1014,237172
1014,237076
2037,237076
2037,236729
2145,236729
2145,237076
2197,237076
2197,236729
2305,236729
2305,237076
2357,237076
2357,236729
2465,236729
2465,237076
2517,237076
2517,236729
2625,236729
2625,237076
2677,237076
2677,236729
2785,236729
2785,237076
2837,237076
2837,236729
2945,236729
2945,237076
2997,237076
2997,236729
3105,236729
3105,237076
3157,237076
3157,236729
3265,236729
3265,237492
3637,237492
3637,236729
3745,236729
3745,237076
3797,237076
3797,236729
3905,236729
3905,237076
3957,237076
3957,236729
4065,236729
4065,237076
4117,237076
4117,236729
4225,236729
4225,237076
4277,237076
4277,236729
4385,236729
4385,237076
4437,237076
4437,236729
4545,236729
4545,237076
4597,237076
4597,236729
4705,236729
4705,237076
4757,237076
4757,236729
4865,236729
4865,237076
5197,237076
5197,236996
5117,236996
5117,236612
5197,236612
5197,236532
4582,236532
4582,236692
3531,236692
3531,237452
3371,237452
3371,236692
2319,236692
2319,236532
1014,236532
1014,236436
1997,236436
1997,236356
1917,236356
1917,235972
1997,235972
1997,235892
1014,235892
1014,235796
1997,235796
1997,235716
1917,235716
1917,235332
1997,235332
1997,235252
1014,235252
1014,235156
1899,235156
1899,235044
1917,235044
1917,234724
1899,234724
1899,234612
1014,234612
1014,234516
1997,234516
1997,234436
1917,234436
1917,234052
1997,234052
1997,233972
1014,233972
1014,233876
1997,233876
1997,233796
1917,233796
1917,233412
1997,233412
1997,233332
1014,233332
1014,233236
1997,233236
1997,233156
1917,233156
1917,232772
1997,232772
1997,232692
1014,232692
1014,232596
1997,232596
1997,232516
1917,232516
1917,232132
1997,232132
1997,232052
1014,232052
1014,231956
1997,231956
1997,231876
1917,231876
1917,231492
1997,231492
1997,231412
1014,231412
1014,231316
8397,231316
8397,231236
8317,231236
8317,230852
8397,230852
8397,230772
8065,230772
8065,231119
7957,231119
7957,230772
7905,230772
7905,231119
7797,231119
7797,230772
7745,230772
7745,231119
7637,231119
7637,230772
7585,230772
7585,231119
7477,231119
7477,230772
7425,230772
7425,231119
7317,231119
7317,230772
7265,230772
7265,231119
7157,231119
7157,230772
7105,230772
7105,231119
6997,231119
6997,230772
6945,230772
6945,231220
6357,231220
6357,230772
6305,230772
6305,231119
6197,231119
6197,230772
6145,230772
6145,231119
6037,231119
6037,230772
5985,230772
5985,231119
5877,231119
5877,230772
5825,230772
5825,231119
5717,231119
5717,230772
5665,230772
5665,231119
5557,231119
5557,230772
5505,230772
5505,231119
5397,231119
5397,230772
5345,230772
5345,231119
5237,231119
5237,230772
4865,230772
4865,231119
4757,231119
4757,230772
4705,230772
4705,231119
4597,231119
4597,230772
4545,230772
4545,231119
4437,231119
4437,230772
4385,230772
4385,231119
4277,231119
4277,230772
4225,230772
4225,231119
4117,231119
4117,230772
4065,230772
4065,231119
3957,231119
3957,230772
3905,230772
3905,231119
3797,231119
3797,230772
3745,230772
3745,231220
3157,231220
3157,230772
3105,230772
3105,231119
2997,231119
2997,230772
2945,230772
2945,231119
2837,231119
2837,230772
2785,230772
2785,231119
2677,231119
2677,230772
2625,230772
2625,231119
2517,231119
2517,230772
2465,230772
2465,231119
2357,231119
2357,230772
2305,230772
2305,231119
2197,231119
2197,230772
2145,230772
2145,231119
2037,231119
2037,230772
1014,230772
1014,230676
2037,230676
2037,230329
2145,230329
2145,230676
2197,230676
2197,230329
2305,230329
2305,230676
2357,230676
2357,230329
2465,230329
2465,230676
2517,230676
2517,230329
2625,230329
2625,230676
2677,230676
2677,230329
2785,230329
2785,230676
2837,230676
2837,230329
2945,230329
2945,230676
2997,230676
2997,230329
3105,230329
3105,230676
3157,230676
3157,230329
3265,230329
3265,231092
3637,231092
3637,230329
3745,230329
3745,230676
3797,230676
3797,230329
3905,230329
3905,230676
3957,230676
3957,230329
4065,230329
4065,230676
4117,230676
4117,230329
4225,230329
4225,230676
4277,230676
4277,230329
4385,230329
4385,230676
4437,230676
4437,230329
4545,230329
4545,230676
4597,230676
4597,230329
4705,230329
4705,230676
4757,230676
4757,230329
4865,230329
4865,230676
5237,230676
5237,230329
5345,230329
5345,230676
5397,230676
5397,230329
5505,230329
5505,230676
5557,230676
5557,230329
5665,230329
5665,230676
5717,230676
5717,230329
5825,230329
5825,230676
5877,230676
5877,230329
5985,230329
5985,230676
6037,230676
6037,230329
6145,230329
6145,230676
6197,230676
6197,230329
6305,230329
6305,230676
6357,230676
6357,230329
